listing_id,date,comments,sentiment_score,sentiment_category
9066964,2025-03-04,"Very large room and secure, the shopping mall near by and close to MRT station.",0.6590709090232849,Positive
30914892,2022-11-13,"Very friendly staff, good location, nice and clean room, very satisfied👍",0.8954976797103882,Positive
706846883898941356,2022-12-06,"The place is recommended for those who have business near the Chulalangkorn University. Staffs were very helpful and nice, only the problem that we could not find the entering lift at the very first time.",0.058833956718444824,Positive
611288279855608419,2023-04-13,"Gift is an amazing host. Prompt response to all my messages.<br/>Although the space is not very new, you will feel like home from Gift's service and the smiles of the security guards. Gift provided extra service without any charge.<br/>Very close to sky train station and department stores. You can have everything you need here.<br/>The CP value is high. I would be here next time I come to Thailand.",0.5607380867004395,Positive
928540985570442404,2025-11-15,"Nice location, clean room, the host gave clear instructions. I’d definitely recommend!",0.8916766047477722,Positive
938714794492319962,2025-11-01,"Ha sido una estancia bastante caótica porque se han dado multitud de problemas pero Silveira siempre ha contestado y tratado de solucionarlos súper rápido. Había una serie de cuestiones que daba por sentadas y que no teníamos (sábanas de recambio y cubiertos en la cocina) y la verdad que lo resolvió bastante rápido, siempre contestaba y mandaba a alguien con mucha rapidez. El sitio es muy barato, está en un sitio extremadamente tranquilo, las habitaciones tenían aire acondicionado y espacio para dejar las cosas, pero es cierto que se nota que no se ha hecho una limpieza en mucho tiempo, hay productos caducados de años en la cocina y todo está un poco a medio camino de estar bien, por mi parte ha sido más que aceptable pero mi amigo no estaba muy cómodo, por lo que deberiaís plantearos qué tipo de alojamiento queréis. Para mí por el precio está súper bien, algo cutre pero más que asumible totalmente, sino pagad lo que cuestan ese tipo de alojamientos, que es mucho más.",-0.09863464534282684,Negative
14735787,2025-11-10,"Excellent location, nice host, fast internet and quite.",0.8474153876304626,Positive
1182997670004323355,2024-12-13,Very nice place to stay<br/>Premium building,0.9159137010574341,Positive
18864066,2020-01-07,"We enjoyed our stay in the apartment. Great design, comfortable and clean, nothing more you can ask for! They had utensils, cups, bowls and any kitchenware you might need. It is convenient to get to places too since it’s near the BTS. Highly recommend staying in this location!",0.8935596942901611,Positive
29074035,2020-02-28,"Suwinun's place as one of the nicest, best located, and real value of all the places we have stayed. The place was very clean, modern,and had everything we needed to feel at home. Also close to minimarket  and fresh market. Communication was great too. We would highly recommend this wonderful house.",0.8788809180259705,Positive
1070913033292087292,2024-07-17,Moon is a very responsive and friendly host. Lovely place to stay in.,0.9318611025810242,Positive
42751164,2022-10-06,Patsina was a great host. I would stay again. Location was safe and very convinent to the metro.,0.8909077644348145,Positive
940395519482419732,2026-01-21,Très bel appartement je vous le recommande,0.9144200086593628,Positive
637376723056702054,2022-08-31,干净方便，地理位置很好,0.6824178695678711,Positive
7118852,2017-07-14,房子距离Saphan Taksin的BTS站大概15分钟左右 确实是民宿无误 从新机场打的过去大概450泰铢 基本上出门靠着google就可以找到 看到七十一就可以找到了 楼下做生意的街坊邻居看到了就招揽进去 房东说是员工来着就在楼下档口做生意 印象中三四五楼改建的阁楼 位置我个人觉得很好 这完全就是在居民区 楼下当地泰国人做生意 早餐档水果摊都有 是个很适合体验泰国当地人生活的好地方 房东好像没见过不过沟通很顺利没有太大障碍 本身预定了两个晚上后面因为签证问题先后飞泰国 正式抵达时间已经是凌晨六七点 房东答应退半天房费真心已经很不错了 唯一美中不足的应该算是卫生细致度 洗手间的洗手池那块看得出来没有清洗干净 此外的体验都挺好 推荐可以主住感受一下 另外说一点就是泰国的空调特别大 ,-0.006581485271453857,Neutral
851100685865176987,2023-04-10,Everything was great. <br/>Thank you,0.9175221920013428,Positive
687328839924240019,2024-02-10,good enough,0.4302643835544586,Positive
29615446,2022-11-05,"A great place to stay if you're on a budget, everyone was super welcoming and the loaction is great!<br/>we did have a problem with the bed which prevented us from sleeping very well and the wifi kept disconnecting.",0.7168447971343994,Positive
29527773,2024-01-04,"Great apartment with lots of space, nice rooftop pool and area to relax, and easy access to most of Bangkok",0.8253595232963562,Positive
1420040819953818492,2026-03-15,Amazing stay zero complaints,0.2813147306442261,Positive
723643486299270149,2023-09-22,Good location and worth paying,0.8130931854248047,Positive
8507929,2019-09-08,很好的房东，位置很好，吃喝玩乐一应俱全。下次还会选择这里。,0.8352873921394348,Positive
33358939,2026-03-20,A good place to stay on a family or group trip. The surrounding areas are full of local food shops and convenience. I enjoyed my week-long stay.,0.9174486994743347,Positive
1135911057137716509,2025-03-12,Had a great stay during our several weeks in Bangkok. Conveniently located close to the Skytrain and some delicious restaurants (especially Chalong and 1993!). Glad we stayed!,0.9186971783638,Positive
11170133,2016-07-12,"•Booking and Reservation: We had an easy time communicating with Oom when we started planning for the trip. She attended to all our concerns (no matter how stupid some sounded) almost instantaneously --  really quick turnaround. She even accommodated changes in the schedule. Days before the trip, she took it upon herself to reach out, providing us with useful information like options for airport transfers, restos, etc. We appreciated this immensely since a lot of locals have difficulty communicating with tourists. <br/>•Communication: During our stay, Oom never got tired of checking up on us and answering our questions about the city. We even had a wonderful chat when we finally met her in person.<br/>•Safety: The place is safe, with (friendly) guards stationed at the lobby. It also has automatic doors that needed keycard to access.<br/>•Convenience: Oom’s place is conveniently located near the Chong Nonsi BTS station, which made it so easy for our group to around the city. There are also a good number of eating places, a 7-Eleven and a grocery store nearby. A big plus is the massage place in the building!<br/>•Cleanliness and Comfort: The apartment was tidy, and the space is more than enough for us.<br/>•Completeness: We liked that the apartment had everything we needed – heater, microwave, kitchen ware, etc.<br/>•Recommendation and Rating: 5/5. We enjoyed our stay, and I am sure that when I head back to BKK, I will book her place again. <br/>",0.1568375527858734,Positive
21942540,2019-11-27,"Очень понравилось местоположение, центр города, удобно самостоятельно добираться из аэропорта. Хозяйка апартаментов быстро и подробно отвечает на вопросы. Всё очень понравилось. Рекомендую.",0.83841872215271,Positive
1274621599676606362,2024-12-23,Great host!,0.8551943302154541,Positive
31305647,2019-03-05,"Earth is a great host, available 24/7 and support on any inquiries. The residence is comfortable clean homie and easy connecting to mrt and shopping malls.However,Abnb in Thailand is unfortunately not 100% legal but it’s ok to stay as a low profile resident which not causing any problem to other people in the area. I would come back and stay there again soon and give a recommend to friends as well.",0.40138185024261475,Positive
29616363,2025-03-03,I think its good location to shopping. You can use only stairs. Elevator only luggages. 7/11 so close.,0.6869405508041382,Positive
987290104654269799,2024-01-29,Great place had a home feeling,0.8676888346672058,Positive
980912946057036301,2024-04-20,"Great localization in terms of moving around the city via public communication. We were there during Songkran, and many restaurants around were closed, so we didn't have much chance to try them, but there was surely a lot nearby. Good place to stay with a baby.",0.3650229871273041,Positive
33124107,2024-12-27,Our family of 7 had a great time. The apartment is very spacious with fantastic location. Staff was quite prompt in responding to requests as well. All in all great place to stay.,0.9266292452812195,Positive
1075315811960041123,2024-12-30,A lovely apartment for a short or long stay. Modern and supplied with everything you need for a relaxing break from the busy Bangkok neighborhoods. An easy walk to the sky train station and the shopping centre. Sutatips instructions and support was excellent. Highly recommend.,0.8323022723197937,Positive
21177746,2019-10-09,很舒適的房間,0.6653490662574768,Positive
16203889,2017-04-14,"We have had a pleasant stay at Tony's. The unit is secure with modern secured lock system at the main entrance and the place looks true to the pictures shown (in fact it was actually better in real life). The unit was really clean with all basic facilities (there was an iron and an ironing board which comes in handy to iron out your crumply outfit out of the suitcase after a long flight & hair dryer for the ladies), washing machine and not to mention a bathtub with rainfall shower, it was definitely an experience for me. I would say it was a luxurious stay with an affordable price! The unit was really brand new and the conditions of the furniture and everything else in the unit was well maintained and new.<br/>The unit was however was quite a distance to walk to the nearest BTS station (Saphan Khwai) but there are plenty of tuk tuks and taxis around and Grab car and Uber were easily accessible there so it wasn't much of a problem. I would have loved the walk from the unit to my destinations was but it was really hot while I was there hence my friends and I opted for Grabcar and tuk tuk. It has a 7-11 store at the junction turning into the alley of the unit which made it so much easier to get water and food supplies, Big C Supercenter is also within 1 km away so it was really convenient for us to get groceries and shopping.<br/>Tony himself replies instantly to my messages whilst I was there at the moment I checked in and he even provided information of the tourist spots in BKK and few tips of eating places nearby and on how to get around the area which was really helpful if this is your first time here.<br/>I really enjoyed my stay there and this place is highly recommended!<br/>",0.17988280951976776,Positive
23081372,2019-02-19,"Patty's place is perfect for hopping on the transit system or a river boat.  A 7-Eleven is right around the corner.  The bed was comfy but the floor mattress was super firm. Patty supplied another pad/mattress to place on top when I asked. She was very helpful and responded pretty quickly when I had a question. The room was very clean and a comfortable size for 3 people. We had access to a microwave, dishes, and a coin-operated washer and dryer which was wonderful. I would recommend staying at Patty's place when visiting Bangkok!",0.5182121396064758,Positive
33811315,2024-03-26,"Thank you for Ivy's place. We love this place, good location next to Choaphraya River, quiet and peaceful, perfect rooms size for family, food and convenience store just downstair. Highly recommend",0.8737155199050903,Positive
33656935,2019-04-30,ชั้น 37วิวสวยอลังการมาก .. หมอนที่นอนมีเหลือเฟือ ฉันรักสระว่ายน้ำของที่นี่ ยอดเยี่ยม,0.7997044324874878,Positive
20869092,2025-12-23,"Nice, quiet and was close to the BTS transit. Front desk staff were very helpful when visiting and recommendations for local site seeing. Great for couples or solo trips.",0.8369947671890259,Positive
844766849036149385,2023-08-31,"Exactly what I was looking for, good vibe and great accommodation.",0.7968748807907104,Positive
28684287,2022-08-26,"I enjoy my stay here very much, its a relaxing and quiet stay",0.9045400023460388,Positive
16354078,2025-11-11,"Nice place, great location, good value. WiFi sometimes wasn’t always working. I will return again.",0.6707738041877747,Positive
1294258281931155494,2024-12-29,"This space was well worth the money! I stayed for about three weeks and the host was very accommodating. Anything I needed or any issue I had was taken care of immediately. Overall affordable and comfortable stay! <br/>There’s a local mall with a huge food court, activities for kids, and nice stores to go shopping!<br/>Honorable mention: The daily market (extends to night) right under Talat Phlu BTS station<br/>Lots of walkable hidden gems in the area: San Ke bar, Banh Mi Nem, Wat Nak Prok <br/>Only one suggestion: Please consider adding conditioner in the bathroom",0.5498135685920715,Positive
16667060,2019-11-05,Gute Adresse für einen kurzen Aufenthalt,0.8380078673362732,Positive
34535133,2022-11-27,地點方便，鄰近7-11,0.3465409278869629,Positive
737413022421413930,2024-12-07,Thanks,0.2438356578350067,Positive
4051601,2018-11-04,スワンナプーム空港から近くて個室なのでコスパ抜群でオススメです。部屋の周辺には屋台が立ち並び食には困りません。他にも24Hのマックスバリュや大型スーパーもあり生活自由度が高いです。,0.8273130059242249,Positive
723709582308758644,2023-09-03,"A good stay for my short trip! Unfortunately I got sick after a day in Bangkok & I had to recuperate in the room for my remaining stay, but everything was taken care of! The 7-11 convenience store which is a minute or two walk away have isotonic, coconut drinks & medications too. <br/>For the value, it’s worth it! And hosts are prompts in their replies too.",0.14400911331176758,Positive
927359404086823682,2025-10-12,문제가 있었지만 등한시 하지 않으며 해결법을 전해주고 도움을 주려고 했음 근본적인 문제가 있었던건 사실이지만 대응이 너무 친절했음,0.09695041179656982,Positive
645220028815881502,2023-08-03,การดูแลบริการเยี่ยมดูแลใจใส่ลูกบ้านดีครับไว้มีโอกาสจะต้องมาพักอีก,0.7193233370780945,Positive
783817312247334259,2026-06-22,"The place is very cozy and clean. The owner is so helpful, she immediately respond to me when I need extra blanket. And the air condition is quiet. The shower has great water pressure and nice hot water.",0.8213589191436768,Positive
972389662391413426,2024-09-18,Thx a lot! I had a great time staying in this appartment.,0.9371001720428467,Positive
1371523127974216669,2025-06-25,Le séjour a été parfait! :),0.9410251975059509,Positive
940395519482419732,2025-01-02,"Very clean appartement with nice pool. <br/>Maybe an extra subbed would’ve been nice. <br/>Easy to take a taxi or grab from the appartement, 7-eleven just around the corner.  We were able to check in earlier then planned, which was very nice after an 11h flight! :)",0.8014606237411499,Positive
3963355,2018-03-01,"Abe’s place is in a fantastic location, within minutes walk to Ari BTS station. Abe was very flexible with the checking in time which has made our journey a lot easier (we arrived at 3am in the morning). The apartment was very spacious and had everything that we need. The gym and pool in the building was fantastic. Overall, an excellent host and superb apartment. We will definitely stay there again! Thanks again Abe & Jess.",0.8777137398719788,Positive
1092064426048094911,2025-12-26,"Eugene é stata molto ospitale, la casa era pulita e molto spaziosa,, tutto sommato è andata molto bene 👍🏽",0.9191703200340271,Positive
4863511,2015-07-22,"Amazing. Photos really don't do it justice. Every inch of the place is beautiful. Pakasit and his wife proudly showed us magazines and articles admiring the interior design. Such proud parents of their son who designed it. They say he found all the objects used to decorate at vintage markets. <br/>The family takes in sick small dogs and nurses them back to health. There were about 8 small dogs they cared for, and one very friendly, healthy cat. <br/>The location is perfect - tucked away behind a main road so it is almost silent at night (despite having thin walls so we could hear other guests, but no street noise). A 7/11 convenience store and a laundry service with lovely ladies less than a minutes walk. Train station about 5 minutes walk is so convenient, but so is walking to the main road to get a tuk-tuk or taxi. Easy walk to the pier as well for boat rides up and down the river and canals.<br/>Only bad things I could say about this place were that the bed wasn't very comfortable (but the bed frame was vintage), and that the walls are very thin. We were on the bottom floor and could hear every word and footstep from the people staying above. <br/>The positives undoubtedly weigh out the negatives though. Would both recommend to anyone and would definitely stay here again on my next trip to Bangkok.",0.19445237517356873,Positive
32231754,2020-01-21,"호텔 서비스를 기대하고 선택하지는 마세요.<br/>불편했던점과 편했던 점에 대해 써보겠습니다.<br/><불편했던점><br/>1. 체크아웃 후 로비 대기 절대 안됨. 그랩 기다리는것 조차 가드가 옆에서 무서운 얼굴로 나가라고 재촉합니다. 큰 도로로 나가서 기다리라고 합니다.(방콕 에어비앤비가 모두 그렇다고 합니다) /당연히 짐 맡기는것 절대 불가이겠죠. <br/>여행 마치고 집 돌아가는데 저희는 택시 오면 바로 타고 나갈건데 무서웠어요. 즐겁게 여행하고 돌아가는데 기분 상했네요.<br/>분명 다른나라 에어비앤비 와는 다릅니다. 사전에 주인과 자세한 사항을 알아보고 예약하세요.<br/>2. 수영장 자유이용 아닙니다. 집주인이 카드 가지고 함께 동행 후 승인 해줘야 합니다.(보통은 주인이 항상 콘도 내에 있다고 하는데 저는 원할때 이용 못했습니다)/ 시간 변동이 많은 여행중 수영장 이용 시 미리 몇시에 할건지 공지해야 하더라구요.<br/>이점은 숙소 페이지에 공지되어 있다고 했어요. 저는 사전에 체크 못했구요.<br/>3. 투숙 기간 중 수건교체, 휴지 보충 없었어요. <br/><편했던점><br/>1. 위치가 번화한 곳이 아니라 차막힘 없었고 그랩도 5분내로 도착합니다.<br/>2. 가격이 호텔보다 약간 저렴합니다.<br/>3. 숙소가 매우 깨끗했어요. 식기류도 충분히 비치되어 있어요.<br/>4. 안전해보입니다.",-0.07820618152618408,Negative
936736726530498223,2023-12-22,"We have been travelling to Thailand for decades and this place stands out.  We use the BTS to get around Bangkok and the walk to and from the station is a short walk through traditional Thailand streets.  That is refreshing to see how people live their daily lives.<br/>The house was perfect for our stay and was more relaxing than staying at hotels.  Wi-Fi was fast, laundry machines saved us so much time, and the place was very clean.<br/>The host was so professional and fast at getting back to us.  They offered great local places to eat and visit.  You are staying less than a 15 minute walk to Talat Phlu night market steeped in tradition.  This is a great night market with many You Tube videos about it.<br/>If you are looking for a great place off the beaten path, traditional Thai living and close to the best transportation, This is the place for you!<br/>Staying here made our trip and we will stay here again.",0.6020126342773438,Positive
20126699,2019-06-05,"Place was cozy but looks good. However we encounter many issues with the rooms. The balcony lock was faulty, blood stains can be found on the spare mattress. Water heater is faulty, no hot tub. Spooky experiences throughout the 4 nights as well.",-0.8752499222755432,Negative
1185480280337528676,2026-01-12,Baan YenTaFo is an amazing place. You got everything close by that you need to experience bangkok. Would go back there for sure!,0.8482078313827515,Positive
35307206,2021-11-08,Friendly and helpful,0.8510539531707764,Positive
865662455866979244,2023-07-09,"top notch cleanliness,  excellent customer service, room feels premium, neat furniture arrangment.  the owner really take care of all the details. for example, extra extension was provided w/o the need to request. location is hidden and could be scary at night but the area is close to grand palace and tha tian pier to go to wat arun ,iconsiam and asiatique. Overall, recommed to stay here",0.34080302715301514,Positive
23081372,2020-01-06,"Great location, and clean room.",0.9105790257453918,Positive
20308374,2018-12-10,Very cozy place to stay. 5 mins walk to BTS station. Will definitely choose to stay here again when next visit.,0.8922697305679321,Positive
42112348,2022-04-24,"I stayed here for over a month after staying a few other locations in Bangkok before. I can tell you that Ari is one of the coolest places in the town to be and this room is a fantastic bargain for its quality and literally being steps from the BTS, 10 coffee shops, sooo many food options, and lively streets on both sides of you. Real hipster vibes all around Ari minus the super expensive part of the hipster feel. JJ is so quick and helpful, the room was maintained whenever I asked, and there was a pool/nice gym in the facility as well. 10/10",0.5786080360412598,Positive
43751557,2026-04-16,"The place was nice, beds were comfortable. Good place to stay with many and very clean. I enjoyed my stay and I'd love to come back again.",0.9163146615028381,Positive
12825601,2018-09-29,房主Grant很好，中途有问题也及时帮忙处理,0.40383437275886536,Positive
1243270017582534384,2026-04-15,"REALLY POOR HOST, SHOCKING COMMUNCATION & UNSAFE PROPERTY IN ITS CURRENT STATE. <br/>Early communication was awful. We only received check in information an hour before check in time (after chasing numerous times). <br/>Before we arrived the host made us aware that the stairs had some damage. They were actually a death trap. Steps were snapped (see pictures) with large splinters. We had to ban our 3 year old from going on them as they were so dangerous. There was also other damage to the property. <br/>One of the main reasons we booked the villa was because it had a swimming pool and gym. One of the check in instructions was to give 1 hours notice to use the pool. It took 5+ hours to get a response and the response was that we couldn’t use the pool as the staff were off. So for the entire stay we had zero use of the facilities. <br/>Really poor experience and would definitely not have booked here if we’d known in advance how the stay would be.",-0.8466297388076782,Negative
18248481,2019-01-01,很温馨的套房 四个人住还是比较安逸 主要是离机场真的很近 从苏梅岛回来也订的这里，房东人很好，定位有问题直接过来接我们，沟通没有问题，赶飞机很方便哈哈.,0.5049611926078796,Positive
777430645895928756,2024-04-22,The apt looks exactly like the photos. Chieanchai’s very responsive. The staff there were also very friendly and helpful. Overall 5/5 experience.,0.8443424701690674,Positive
8334330,2017-05-03,Cool Vibes & Decent location. <br/>Major perk of having a buffet & cafe next door ,0.8675614595413208,Positive
959394961177208091,2025-05-28,Great stay! Thank you,0.9250803589820862,Positive
33120415,2020-01-26,"it is convenient, comfortable house.",0.7878398895263672,Positive
979991322195409747,2024-11-23,"The place is great—well-equipped with all the necessary utilities and conveniently located near a 7-Eleven. The Wi-Fi is reliable, which made it feel just like home.<br/>One small suggestion: it would be better to replace the curtains as they are quite transparent, and we felt a bit exposed, as people could see inside.",0.5536647439002991,Positive
26722913,2024-03-06,Amazing place,0.8267236351966858,Positive
5031445,2025-12-13,"Die Kommunikation war gut und auch der Check-In. Das Apartment ist ein bisschen weiter weg zu den Sehensürdigkeiten. Das Gebäude ist leider beschädigt vom letzten Erdbeben, das sollte man vielleicht beachten. (Es handelt sich um Risse an den Wänden, in der Wohnung ist nichts, dennoch finde ich die Info wichtig) Sonst hat man alles in der Wohnung, auch in der Nähe findet man vieles an Essmöglichkeiten und Supermarkts.",-0.8066332936286926,Negative
948235200662345559,2025-11-24,het was ontzettend makkelijk te vinden via een youtube short!<br/>geniaal.<br/>de kamer was schoon de badkamer was schoon en de locatie is perfect voor leuke dingen op loop afstand!,0.9138503074645996,Positive
714236601999992983,2024-11-02,Nothing to complain about. Everything is just as description and photos!  Ca 8 min walk was acceptable for us.,0.6099072694778442,Positive
742531405412421337,2025-03-25,"The place was nice and clean with great decoration. I personally like the bathroom 🌟.<br/>The lighting inside the room was a bit dark especially in night time, but that is not a problem for us at all. The location is not busy and only few steps to the BTS. However, we paid for the car park nearby which also has the watchman. The host was very responsive and clear on the instructions and details we asked for. We really had a great experience at Kolit!!",0.5189811587333679,Positive
1042680203014827464,2024-11-13,猫猫们都太可爱了<br/>房间很干净很好，房东人也很好！！,0.8290625214576721,Positive
939422002188890105,2024-08-17,非常に快適に過ごすことができました。最寄りの駅まで30分おきにシャトルバスがでているので便利です。,0.8438734412193298,Positive
1137424816270407551,2025-02-04,如果想逃离喧闹 是特别好的选择 沟通及其顺畅 解决问题及时高效 还预订了美味的当地早餐 周到惊喜 会给出很多好的旅游和美食建议 去郑王庙尤其方便 去市中心也可以搭乘地铁 床非常舒适 还准备了驱蚊水 特别好的住处,0.4565401077270508,Positive
1049054336626501938,2026-04-03,"The property is run-down and really needs renovation. The water tank should be under the shade so that the water will be cool when used. <br/>Apart from that, the host is very responsive and willing to fix any issues that arise.<br/>Also, the property is great for large groups.",-0.05884319543838501,Negative
50159190,2026-03-16,Place was clean and well maintained. Location is also very convenient nearby to BTS. We also felt safe with the 3tier lock system in place. <br/>The only downside was having to climb the stairs to reach the unit.,0.7043670415878296,Positive
16459858,2019-09-04,It was great! We stayed for two nights and it had everything we needed. Not far from a 7-11,0.9015898704528809,Positive
1178708850202154620,2026-01-26,realy friendly and helpful people!<br/>Answer was fast friendly and professional.<br/>the stay was great thanks a lot !,0.83445143699646,Positive
41184493,2025-01-19,"All home electronics are provided and the living environment is complete. <br/>However, compared to the photos, the condition of the room has faded slightly over time.<br/>Weaknesses: <br/>There is a bit of a bad smell from the bathroom. This is common situation in Thailand, but the bad smell comes up from the drain.<br/>I consulted with the host and applied some solutions. However, Ii was hard to completely eliminate the bad smell.<br/>I appreciate the host's cooperation, but it is also a problem of infrastructure in Thailand and it is not easy to solve.",-0.5612906217575073,Negative
34144978,2025-04-22,One of the best place to stay near downtown and all the places is nearby and best privet spot and super friendly security and host,0.8541679382324219,Positive
1039707699460346617,2025-11-07,"Super séjour au cœur de Bangkok et du quartier animé de Sukhumvit. Appartement idéalement bien placé, très bonne literie. Communication très facile via messages instantanés avec Noemi la propriétaire. Un chauffeur nous amène directement à l’appartement, c’est très pratique.",0.9295085072517395,Positive
864475291073908784,2023-07-19,"K.Belle was very friendly and responsive, always willing to help and answer any questions that I had. <br/>Recommended 🤍",0.8386338353157043,Positive
15796169,2018-05-14,性价比比较高,0.027000874280929565,Neutral
22853398,2019-01-07,a very nice place. close to BTS station and market. delicious breakfast and convenient facilities.,0.8458992838859558,Positive
41581356,2024-02-08,房间离机场很近，出了机场大门，往前走过个破烂细长的天桥，再走个800米左右。适合赶飞机，或者夜班飞机想早点休息的旅客。自助入住还是比较方便的，不过因为在二楼而且房顶很薄，白天太阳照射热量汇集，需要开空调才行。房子属于民房，小小的两层楼，在居民区，周边环境比较老旧。其他就没多的体验了，我们凌晨4点入住，早上就走了。,-0.058371782302856445,Negative
1272168808844310850,2025-09-19,残念なのは机が壊されたと半額の請求をされたこと。破損させた自覚もなく初めから壊れていた可能性も考えられる。<br/>めんどくさいので請求には応じて支払った,-0.9261845350265503,Negative
28945718,2019-03-28,房东很贴心，给我们准备好了去各个地方以及回家的语音，可以放给出租车司机听。我们是凌晨飞机，也帮我们多延了一个小时退房，真的很好。包括我们的飞机到得比较早，也是让我们提前入住了一会，很通情达理，下次来曼谷还要来住。,0.5539317727088928,Positive
29549261,2026-04-22,"The host was very responsive. Since it was my first time in the area, they provided clear and helpful directions. The location is very convenient—close to the MRT and 7/11, with plenty of local food options just along the road.<br/>The room was spacious as well.",0.8534799814224243,Positive
975934063280063859,2024-06-16,The unit is very beautiful and well designed. Big space and very clean! All good specially the location close to everything and BTS.,0.9080116748809814,Positive
30772646,2019-04-17,环境清静,0.31816887855529785,Positive
33266690,2024-12-17,Great stay!,0.8832769393920898,Positive
1051461256869943983,2025-11-23,"빠른응대 , 청결, 다 좋았어요",0.7317237257957458,Positive
893954906355917922,2023-11-14,非常感謝Jesse提供這麼好的房源，交通位置特別好，陽台可以抽煙，我和伴侶都很喜歡這個地方！！而且Jesse人很好！讓我們提早時間入住，多虧有他，我們的行程才趕得上！真是太感謝了！,0.698551595211029,Positive
46421490,2024-01-24,"Thank you so much to our host for this time in Bangkok! He is a sensitive and helpful person who is a pleasure to deal with. He always helped us, responded quickly and left the impression of a very friendly and decent person. The apartment was also completely according to the description and our expectations - it was clean, cozy, perfectly located. Also, which was very important to me, I was able to work in the lobby and on the 29th floor, as well as use the rooftop pool. Would recommend to everyone!",0.8144025802612305,Positive
803439397651104576,2024-10-01,Excellent stay! I would recommend to anyone that wants to be comfortable and near all the nightlife action. Host went above and beyond to help me and I will definitely book here again in the future,0.910020649433136,Positive
25171723,2024-10-14,Ann is a great host! She is very responsive and friendly. My family of 6 really<br/>enjoyed our stay at her place. I definitely recommend if you are thinking about booking  :D,0.9189598560333252,Positive
948466264732153560,2026-04-04,房间干净卫生 一整栋楼都是房间 很商业化很有规模 有一个问题是靠路边的窗户晚上隔音不好 会有车辆的轰鸣声 这个看个人接受程度,-0.4295031428337097,Negative
45546446,2023-03-05,"The apartment is comfortable, big and clean it has all the amenities one would need. It’s conveniently location next to the bts station. The host is very accommodating and welcoming. I would highly recommend it",0.8710241317749023,Positive
8526904,2022-10-12,Good place to stay,0.8895951509475708,Positive
705514645403973667,2023-01-28,Clean and modern condo. Helpful host. Recommended.,0.897026538848877,Positive
31873673,2023-04-19,非常棒的入住体验 下次还来 前台小姐姐也很温柔！早餐好吃,0.846966028213501,Positive
31664433,2026-01-29,"Je recommande cette suite , personnel au top , tout était parfait.",0.9078243374824524,Positive
839759180579720515,2026-01-09,Great place,0.8581967353820801,Positive
937475924033967893,2025-02-10,Nice room and good Communication. Everything was amazing,0.9155943989753723,Positive
13835834,2023-01-08,"Great location , very clean and would definitely stay there again",0.8855586647987366,Positive
1378149150249534777,2025-05-10,"I stayed at Aliyak’s apartment for two weeks. It was a lovely, well-furnished, and cozy place. Aliyak was friendly and responsive throughout my stay. I highly recommend it.",0.9166507720947266,Positive
27150984,2019-03-07,A really nice room! We lived in there feel very comfortable. Beautiful than we expected! And the traffic is also convenient.<br/>Although cause located in a little bit noisy place so can hear many car sound at the midnight but it’s okay. We still really loved it!<br/>If can go to Bangkok again we still want to live here.,0.7977191805839539,Positive
36620307,2022-09-23,位置方便，房间干净整洁，房东也很热情,0.7158008217811584,Positive
16667060,2021-12-07,"Great place, great location and price. Pictures are accurate.",0.9057415723800659,Positive
1238992204990004249,2025-01-05,"It was amazing house and place , very clean and safe! We loved the stay !!",0.9165152311325073,Positive
2983684,2018-08-03,还不错 适合家庭出游,0.6779660582542419,Positive
30914892,2023-03-08,非常舒适<br/>卫生：,0.5535752773284912,Positive
21065013,2019-03-25,"Max’s place if an excellent choice!! Check in was a breath and the condo was very clean and stylish. <br/>The location is 11/10 are you are so close to a large shopping mall and main metro station, yet the building is far enough so it is quite. The pool is exactly as shown In the pictures and the view is awesome!! <br/>Highly recommended 😊",0.8655771613121033,Positive
30008214,2019-05-12,"Rebecca and Wei organized everything for us beforehand, everything was perfectly arranged and given clear instructions to us. The place was clean and quite centrally located. Had an amazing time and will definitely recommend",0.868499755859375,Positive
15172054,2018-10-02,"Albert’s place is conveniently close to plenty of restaurants, shops, and nightlife. It’s an excellent location and beautiful home with a great view.",0.9019593000411987,Positive
27934,2018-03-05,Nuttee is a perfect host and was more than helpful and gracious.  The location and apartment are perfect.  Lots of restaurants and street food in the area and 10 minute walk to the sky train.,0.9125980734825134,Positive
1605236962416452046,2026-02-25,"Wunderschönes Apartment mitten im Herzen von Bangkock. Wohnung war sehr sauber, die Übergabe lief reibungslos ab und die Vermieter waren sehr hilfsbereit. Ich würde dieses Apartment guten Gewissens jedem empfehlen. 10/10",0.9188238382339478,Positive
35307206,2022-04-19,"Very nice building, clean and upscale. Great location to Emporium mall and close to bts. Would stay again!",0.9027934670448303,Positive
23527479,2023-05-20,Cool,0.29969358444213867,Positive
29520933,2025-09-23,如果一早知他的隔壁再裝修 就一定不會住 每日朝早八點幾嘈醒,-0.3239785134792328,Negative
732537267465743575,2024-06-23,位于nana站附近，坐公共交通便利，美食和或者娱乐🍺都能步行找到好的地方😙，每天玩完回楼下可以放松一下，我很喜欢这里！,0.6852256655693054,Positive
16846439,2017-07-06,M's condo was a really great place to stay for 3 days. Thumbs up! Room was well-maintained and clean. Will book here again for my next visit to Bangkok. Cheers!,0.9139088988304138,Positive
